name,local name,homepage,Alternative names,image url,country,city,key subjects,key subject scores,institutions
Instituto Federal de Educação Ciência e Tecnologia do Paraná,,http://www.ifpr.edu.br/,[],https://upload.wikimedia.org/wikipedia/commons/1/15/Logotipo_IFET.svg,Brazil,Curitiba,"['Philosophy', 'Art', 'Humanities', 'Biology', 'Physics', 'Chemistry', 'Medicine', 'Political science']","[54.2, 49.8, 47.0, 36.7, 29.5, 24.5, 21.0, 20.7]",[]
Mato Grosso do Sul State University,,http://www.uems.br/,[],https://upload.wikimedia.org/wikipedia/commons/d/d6/Logo_uems.jpg,Brazil,Dourados,"['Biology', 'Philosophy', 'Art', 'Humanities', 'Chemistry', 'Ecology', 'Medicine', 'Physics', 'Botany', 'Geography', 'Geology']","[57.5, 38.5, 36.9, 33.2, 32.8, 31.2, 28.0, 26.5, 26.0, 23.2, 21.7]",[]
Universidade Cruzeiro do Sul,,http://www.cruzeirodosul.edu.br/,[],,Brazil,São Paulo,"['Philosophy', 'Medicine', 'Art', 'Biology', 'Humanities', 'Physics', 'Psychology', 'Chemistry', 'Internal medicine']","[44.1, 41.9, 41.1, 37.3, 37.1, 33.2, 29.2, 23.2, 22.3]",[]
University of the State of Amazonas,,http://www.uea.edu.br/,['Amazonas State University'],https://upload.wikimedia.org/wikipedia/en/4/47/UEA_Amazonas_logo.png,Brazil,Manaus,"['Philosophy', 'Art', 'Biology', 'Humanities', 'Medicine', 'Physics', 'Geography', 'Chemistry', 'Computer science']","[46.2, 43.0, 41.1, 39.9, 34.8, 24.4, 22.3, 20.9, 20.4]",[]
Universidade de Franca,,http://www.unifran.edu.br/,['UNIFRAN'],,Brazil,Franca,"['Biology', 'Medicine', 'Chemistry', 'Philosophy', 'Organic chemistry', 'Biochemistry', 'Physics', 'Art', 'Genetics', 'Humanities', 'Internal medicine', 'Psychology']","[57.7, 56.0, 42.6, 30.9, 30.8, 30.0, 27.9, 27.0, 27.0, 23.8, 23.6, 21.5]",[]
Federal Institute of Santa Catarina,Instituto Federal de Santa Catarina,http://www.ifsc.edu.br/,[],https://upload.wikimedia.org/wikipedia/commons/9/9a/IFminist%%C3%%A9riodaeduca%%C3%%A7%%C3%%A3o.jpg,Brazil,Florianópolis,"['Philosophy', 'Art', 'Humanities', 'Physics', 'Biology', 'Computer science', 'Engineering', 'Political science', 'Chemistry', 'Mathematics']","[54.1, 49.8, 45.3, 38.8, 30.4, 28.3, 24.4, 20.9, 20.7, 20.2]",[]
Faculdade de Ciências Médicas da Santa Casa de São Paulo,,http://www.fcmsantacasasp.edu.br/,[],,Brazil,São Paulo,"['Medicine', 'Biology', 'Internal medicine', 'Pathology', 'Psychology', 'Surgery', 'Genetics', 'Psychiatry', 'Chemistry', 'Biochemistry', 'Philosophy']","[87.6, 62.8, 51.9, 40.7, 36.2, 35.4, 31.9, 26.1, 24.5, 20.2, 20.1]",['Irmandade da Santa Casa de Misericórdia de São Paulo']
Federal University of Western Pará,,http://www.ufopa.edu.br/,['Núcleo de Educação em Santarém'],,Brazil,Santarém,"['Biology', 'Ecology', 'Geography', 'Philosophy', 'Art', 'Humanities', 'Chemistry', 'Geology', 'Physics', 'Botany', 'Medicine']","[60.6, 40.8, 36.1, 35.3, 32.7, 29.5, 28.8, 28.3, 26.3, 23.7, 23.5]",[]
Universidade Unigranrio,,http://www.unigranrio.br/,['Universidade do Grande Rio'],,Brazil,Rio de Janeiro,"['Philosophy', 'Art', 'Humanities', 'Medicine', 'Political science', 'Biology']","[63.9, 60.8, 57.8, 30.2, 24.2, 23.3]",[]
Universidade de Mogi das Cruzes,,http://www.umc.br/,[],,Brazil,Mogi das Cruzes,"['Biology', 'Medicine', 'Chemistry', 'Philosophy', 'Art', 'Biochemistry', 'Physics', 'Humanities', 'Psychology', 'Genetics', 'Internal medicine']","[50.8, 45.5, 34.2, 30.7, 27.8, 25.7, 25.3, 25.1, 24.7, 24.7, 22.7]",[]
UniBrasil Centro Universitário,,https://www.unibrasil.com.br/,['Centro Universitário Autônomo do Brasil'],,Brazil,Curitiba,"['Philosophy', 'Art', 'Humanities', 'Political science']","[73.4, 73.0, 71.4, 27.1]",[]
Universidade Paranaense,,http://www.unipar.br/,['Unipar'],,Brazil,Umuarama,"['Biology', 'Philosophy', 'Medicine', 'Art', 'Humanities', 'Chemistry', 'Genetics']","[49.7, 43.3, 42.7, 41.7, 39.4, 29.6, 21.6]",[]
Universidade Salvador,,http://www.unifacs.br/,['UNIFACS'],https://upload.wikimedia.org/wikipedia/commons/6/62/Logo_unifacs.jpg,Brazil,Salvador,"['Philosophy', 'Art', 'Humanities', 'Biology', 'Medicine', 'Political science', 'Computer science', 'Psychology', 'Sociology']","[52.7, 46.4, 41.7, 34.0, 32.4, 26.7, 26.0, 21.7, 20.6]",[]
Community University of Chapecó Region - Unochapecó,,https://www.unochapeco.edu.br/#,['UNOCHAPECÓ'],,Brazil,Chapecó,"['Philosophy', 'Art', 'Humanities', 'Political science', 'Biology']","[66.5, 64.7, 62.1, 30.3, 24.3]",[]
Universidade Católica de Pelotas,,http://www.ucpel.edu.br/portal/,[],https://upload.wikimedia.org/wikipedia/commons/2/25/Logo_U_-_Universidade_Cat%%C3%%B3lica_de_Pelotas.svg,Brazil,Pelotas,"['Medicine', 'Biology', 'Philosophy', 'Psychology', 'Mathematics', 'Internal medicine', 'Art', 'Sociology', 'Pathology', 'Humanities', 'Computer science', 'Statistics', 'Physics']","[55.9, 46.5, 36.4, 33.7, 33.6, 33.0, 31.6, 29.9, 29.9, 26.3, 25.6, 22.6, 20.8]",[]
Universidade Estadual do Rio Grande do Sul,,http://www.uergs.edu.br/,[],https://upload.wikimedia.org/wikipedia/commons/1/16/Logo_Uergsn.png,Brazil,Osório,"['Philosophy', 'Art', 'Humanities', 'Biology', 'Political science', 'Physics']","[65.2, 63.2, 60.8, 29.1, 23.7, 23.0]",[]
Universidade Positivo,,http://www.up.edu.br/,[],https://upload.wikimedia.org/wikipedia/commons/5/54/Bibliotecaup.jpg,Brazil,Curitiba,"['Medicine', 'Biology', 'Philosophy', 'Art', 'Humanities', 'Internal medicine', 'Chemistry', 'Political science', 'Physics', 'Psychology', 'Pathology']","[51.7, 49.3, 36.0, 32.3, 27.5, 26.4, 25.4, 24.6, 24.4, 22.7, 22.5]",[]
Instituto Federal do Rio Grande do Norte,,http://portal.ifrn.edu.br/,"['Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte']",,Brazil,Natal,"['Philosophy', 'Art', 'Humanities', 'Biology', 'Physics', 'Political science', 'Computer science']","[62.8, 58.9, 56.0, 29.4, 28.9, 24.0, 21.2]",[]
Universidade de Sorocaba,,http://www.uniso.br/,[],,Brazil,Sorocaba,"['Biology', 'Philosophy', 'Medicine', 'Art', 'Humanities', 'Chemistry', 'Physics', 'Biochemistry', 'Engineering', 'Political science']","[47.1, 42.1, 39.9, 38.2, 35.6, 30.6, 29.6, 21.6, 21.5, 21.3]",[]
Federal University of São João del-Rei,,https://ufsj.edu.br,[],https://upload.wikimedia.org/wikipedia/commons/1/13/UFSJ_logo_2018.jpg,Brazil,Divinópolis,"['Biology', 'Medicine', 'Physics', 'Computer science', 'Chemistry', 'Mathematics', 'Engineering', 'Philosophy', 'Quantum mechanics', 'Psychology', 'Internal medicine', 'Biochemistry', 'Organic chemistry', 'Genetics']","[53.6, 45.6, 37.4, 36.7, 34.6, 33.1, 31.9, 27.0, 23.8, 23.6, 22.0, 20.6, 20.4, 20.4]",[]
Centro Universitário Cesumar,,https://www.unicesumar.edu.br,['UniCesumar'],,Brazil,Maringá,"['Philosophy', 'Art', 'Humanities', 'Medicine', 'Political science', 'Biology', 'Psychology']","[60.4, 55.0, 52.6, 33.8, 30.9, 30.1, 23.4]",[]
State University of Vale do Acaraú,,http://www.uvanet.br,[],https://upload.wikimedia.org/wikipedia/commons/9/9d/Universidade-Vale-do-Acara%%C3%%BA.jpg,Brazil,Sobral,"['Philosophy', 'Art', 'Humanities', 'Medicine', 'Biology', 'Chemistry', 'Psychology']","[58.6, 54.9, 52.3, 35.6, 34.3, 22.0, 21.1]",[]
Faculdade São Leopoldo Mandic,,http://www.slmandic.edu.br/,[],,Brazil,Campinas,"['Medicine', 'Biology', 'Dentistry', 'Internal medicine', 'Chemistry', 'Pathology', 'Orthodontics', 'Physics', 'Surgery', 'Materials science', 'Genetics', 'Biochemistry', 'Geology', 'Composite material', 'Organic chemistry', 'Mathematics', 'Psychology', 'Paleontology', 'Engineering']","[86.5, 61.5, 51.3, 41.8, 40.0, 38.5, 37.4, 33.3, 32.7, 30.3, 24.6, 24.0, 23.7, 23.5, 23.3, 22.0, 21.9, 21.0, 20.6]",[]
Centro Universitário Católica de Quixadá,,http://unicatolicaquixada.edu.br/,['Faculdade Católica Rainha do Sertão'],,Brazil,Quixadá,"['Philosophy', 'Art', 'Humanities', 'Medicine']","[77.0, 76.0, 75.5, 44.9]",[]
Faculdade Meridional,,https://www.imed.edu.br/,[],,Brazil,Passo Fundo,"['Philosophy', 'Art', 'Humanities', 'Political science', 'Medicine', 'Psychology', 'Physics', 'Biology']","[67.7, 63.1, 59.5, 34.3, 26.0, 25.1, 22.3, 21.2]",[]
University Center of Brasília,,https://www.uniceub.br,[],,Brazil,Brasília,"['Philosophy', 'Art', 'Humanities', 'Political science', 'Medicine', 'Biology', 'Psychology', 'Law', 'Sociology']","[63.3, 55.8, 53.0, 44.7, 25.9, 25.1, 21.5, 20.9, 20.5]",[]
Universidade La Salle,,https://www.unilasalle.edu.br/,['Centro Universitário La Salle'],,Brazil,Canoas,"['Philosophy', 'Art', 'Humanities', 'Political science', 'Psychology', 'Biology']","[55.7, 54.3, 49.8, 24.0, 22.5, 22.1]",[]
Catholic University of Pernambuco,,http://www.unicap.br,[],https://upload.wikimedia.org/wikipedia/en/9/9c/UNICAP.jpg,Brazil,Recife,"['Philosophy', 'Art', 'Humanities', 'Biology', 'Political science', 'Psychology', 'Medicine']","[60.6, 54.9, 51.0, 27.4, 22.8, 21.2, 20.2]",[]
Universidade Estadual do Norte do Paraná,,https://uenp.edu.br/,[],,Brazil,Jacarezinho,"['Philosophy', 'Art', 'Humanities', 'Biology', 'Medicine', 'Political science', 'Psychology']","[61.5, 57.8, 55.3, 29.8, 28.7, 25.6, 22.1]",[]
Instituto Federal de Educação Ciência e Tecnologia da Paraíba,,http://www.ifpb.edu.br/,['Instituto Federal da Paraíba'],,Brazil,João Pessoa,"['Philosophy', 'Art', 'Humanities', 'Physics', 'Biology', 'Computer science', 'Engineering']","[54.3, 50.9, 47.9, 35.4, 30.6, 26.6, 22.8]",[]
Universidade Regional do Noroeste do Estado do Rio Grande do Sul,,https://www.unijui.edu.br/,[],,Brazil,Ijuí,"['Philosophy', 'Art', 'Humanities', 'Political science', 'Medicine', 'Biology', 'Sociology']","[68.3, 63.2, 61.0, 32.6, 24.4, 24.3, 23.2]",[]
Federal University for Latin American Integration,,https://portal.unila.edu.br,[],https://upload.wikimedia.org/wikipedia/commons/0/07/Unila.jpg,Brazil,Foz do Iguaçu,"['Philosophy', 'Art', 'Humanities', 'Biology', 'Political science', 'Physics', 'Geography']","[56.6, 52.7, 49.8, 32.5, 32.2, 25.0, 20.9]",[]
Universidade Federal de Jataí,,https://portalufj.jatai.ufg.br/,[],,Brazil,Jatobá,"['Biology', 'Philosophy', 'Art', 'Humanities', 'Medicine', 'Chemistry', 'Physics', 'Ecology']","[49.8, 42.1, 39.2, 37.6, 34.8, 26.6, 24.1, 23.1]",[]
"Instituto Federal de Educação, Ciência e Tecnologia de Mato Grosso",,http://ifmt.edu.br/,['Instituto Federal de Mato Grosso'],,Brazil,Cuiabá,"['Philosophy', 'Art', 'Humanities', 'Biology', 'Physics', 'Geography', 'Ecology']","[54.5, 52.2, 49.6, 41.1, 29.6, 23.5, 22.0]",[]
Universidade de Santo Amaro,,http://www.unisa.br/,[],,Brazil,São Paulo,"['Medicine', 'Biology', 'Internal medicine', 'Pathology', 'Philosophy', 'Chemistry', 'Psychology', 'Genetics', 'Art', 'Surgery', 'Physics', 'Humanities']","[68.6, 55.5, 36.6, 30.2, 29.5, 28.7, 26.4, 26.2, 25.5, 22.8, 21.8, 21.8]",[]
Instituto Federal do Sul de Minas,,http://www.ifsuldeminas.edu.br/,[],,Brazil,Pouso Alegre,"['Philosophy', 'Art', 'Humanities', 'Biology', 'Physics', 'Horticulture', 'Chemistry']","[52.2, 52.2, 49.4, 44.7, 31.6, 22.6, 20.4]",[]
Anhembi Morumbi University,Università Anhembi Morumbi,http://portal.anhembi.br/,['Universidade Anhembi Morumbi'],https://upload.wikimedia.org/wikipedia/commons/c/cc/Anhembi_Morumbi_University.jpg,Brazil,São Paulo,"['Philosophy', 'Art', 'Humanities', 'Medicine', 'Biology', 'Political science', 'Psychology']","[57.8, 53.6, 47.4, 31.4, 29.4, 25.6, 20.7]",[]
Universidade de Uberaba,,https://www.uniube.br/universidade-de-uberaba.php,['Uniube'],,Brazil,Uberaba,"['Philosophy', 'Art', 'Medicine', 'Humanities', 'Biology', 'Chemistry', 'Internal medicine', 'Physics', 'Genetics']","[47.4, 46.5, 44.5, 43.0, 42.5, 26.2, 22.0, 20.8, 20.5]",[]
University for International Integration of the Afro-Brazilian Lusophony,,http://www.unilab.edu.br/,[],https://upload.wikimedia.org/wikipedia/commons/0/07/S%%C3%%ADmbolo_da_UNILAB.png,Brazil,Redenção,"['Philosophy', 'Art', 'Humanities', 'Biology', 'Medicine', 'Political science', 'Psychology', 'Physics']","[53.9, 50.3, 46.7, 37.0, 33.9, 24.1, 22.0, 20.8]",[]
Federal Center for Technological Education Celso Suckow da Fonseca,Centro Federal de Educação Tecnológica Celso Suckow da Fonseca,http://www.cefet-rj.br/,['Escola Normal de Artes e Ofícios Wenceslau Brás'],https://upload.wikimedia.org/wikipedia/commons/4/41/Logotipo_cefet-rj.jpg,Brazil,Rio de Janeiro,"['Philosophy', 'Physics', 'Art', 'Computer science', 'Humanities', 'Engineering', 'Mathematics', 'Biology', 'Quantum mechanics', 'Chemistry', 'Political science', 'Materials science']","[46.2, 42.4, 39.4, 36.1, 35.6, 33.2, 28.4, 27.5, 26.4, 26.4, 23.7, 20.3]",['Ministry of Education']
Universidade Tuiuti do Paraná,,https://www.tuiuti.edu.br/,[],,Brazil,Curitiba,"['Philosophy', 'Art', 'Humanities', 'Medicine', 'Psychology', 'Biology', 'Political science', 'Sociology']","[64.4, 55.9, 50.1, 39.3, 32.1, 29.8, 24.1, 22.2]",[]
Instituto Federal de Goiás,,http://www.ifg.edu.br/,[],,Brazil,Goiânia,"['Philosophy', 'Art', 'Humanities', 'Physics', 'Biology', 'Computer science', 'Political science']","[63.3, 59.2, 56.4, 30.9, 26.0, 21.6, 20.9]",[]
Universidade Potiguar,,https://unp.br,[],,Brazil,Natal,"['Philosophy', 'Art', 'Humanities', 'Medicine', 'Political science', 'Biology', 'Psychology', 'Physics']","[58.9, 54.9, 52.4, 39.0, 29.5, 27.4, 24.6, 20.8]",[]
Federal Institute of Minas Gerais,,http://www.ifmg.edu.br/,"['Federal Institute of Education, Science and Technology of Minas Gerais']",https://upload.wikimedia.org/wikipedia/commons/8/8e/IFMG_logo.jpg,Brazil,Belo Horizonte,"['Philosophy', 'Art', 'Biology', 'Humanities', 'Physics', 'Chemistry', 'Computer science', 'Engineering', 'Mathematics']","[47.1, 42.0, 39.9, 38.9, 38.2, 26.3, 26.2, 25.5, 24.4]",[]
São Paulo State Technological College,,http://www.centropaulasouza.sp.gov.br/,[],https://upload.wikimedia.org/wikipedia/commons/8/84/FATEC-logo1.jpg,Brazil,São Paulo,"['Philosophy', 'Art', 'Humanities', 'Physics', 'Engineering', 'Biology', 'Chemistry', 'Computer science', 'Quantum mechanics', 'Political science']","[52.2, 50.8, 47.6, 42.9, 26.6, 24.7, 22.9, 22.4, 20.4, 20.1]",[]
Centro Universitário de Volta Redonda,,http://www.unifoa.edu.br/,[],,Brazil,Rio de Janeiro,"['Philosophy', 'Art', 'Humanities', 'Physics', 'Medicine']","[66.6, 65.6, 64.7, 32.5, 26.1]",[]
Universidade Cidade de São Paulo,,http://www.unicid.edu.br/,[],,Brazil,São Paulo,"['Medicine', 'Biology', 'Psychology', 'Philosophy', 'Internal medicine', 'Physics', 'Pathology', 'Art', 'Mathematics', 'Physical therapy', 'Chemistry', 'Political science', 'Humanities']","[60.7, 45.9, 37.3, 31.5, 29.7, 29.2, 26.9, 25.4, 24.7, 23.6, 23.3, 21.6, 21.3]",[]
Centro Universitário Franciscano,,http://wwww.unifra.br/site,[],https://upload.wikimedia.org/wikipedia/commons/3/3a/Centro_Universit%%C3%%A1rio_Franciscano.JPG,Brazil,Santa Maria,"['Philosophy', 'Art', 'Humanities', 'Medicine', 'Biology', 'Psychology', 'Physics', 'Chemistry', 'Political science', 'Sociology']","[56.6, 51.3, 48.1, 35.7, 32.2, 30.2, 26.2, 23.4, 21.5, 21.2]",[]
Centro Universitário da FEI,,http://portal.fei.edu.br/en-us/Pages/home.aspx,"['Faculty of Industrial Engineering', 'Superior School of Business Administration', 'Faculty of Information Technology']",https://upload.wikimedia.org/wikipedia/en/8/83/FEI_logo_2015.svg,Brazil,São Bernardo do Campo,"['Physics', 'Engineering', 'Computer science', 'Quantum mechanics', 'Mathematics', 'Materials science', 'Chemistry', 'Biology', 'Organic chemistry', 'Electrical engineering', 'Philosophy', 'Thermodynamics', 'Composite material', 'Artificial intelligence', 'Metallurgy', 'Economics', 'Optoelectronics', 'Geology']","[61.4, 59.7, 59.3, 46.4, 41.0, 40.8, 37.6, 33.4, 31.4, 29.5, 28.6, 25.4, 23.9, 23.5, 22.7, 21.1, 20.9, 20.2]",[]
Bahia Federal Institute of Education Science and Technology,Istituto federale di Bahia,http://www.portal.ifba.edu.br/,['Federal Institute of Bahia'],https://upload.wikimedia.org/wikipedia/commons/8/82/Instituto_Federal_da_Bahia_-_Marca_Vertical_2015.svg,Brazil,Salvador,"['Philosophy', 'Art', 'Humanities', 'Physics', 'Biology', 'Computer science', 'Engineering', 'Chemistry', 'Mathematics', 'Political science']","[50.7, 46.2, 42.7, 37.6, 31.0, 29.6, 28.1, 24.1, 23.3, 21.3]",[]
Instituto Federal Farroupilha,,http://www.iffarroupilha.edu.br/,['IFFarroupilha'],,Brazil,Santa Maria,"['Philosophy', 'Art', 'Humanities', 'Biology', 'Physics']","[55.2, 52.9, 49.8, 35.3, 27.4]",[]
Universidade de Cuiabá,,http://www.unic.br,[],,Brazil,Cuiabá,"['Medicine', 'Biology', 'Philosophy', 'Art', 'Humanities', 'Chemistry', 'Internal medicine', 'Physics', 'Pathology']","[51.9, 51.6, 40.5, 38.3, 35.2, 23.1, 22.5, 21.5, 20.8]",[]
Centro Universitário de Belo Horizonte,,http://www.unibh.br/,['UniBH'],https://upload.wikimedia.org/wikipedia/commons/0/01/UNIBH.png,Brazil,Belo Horizonte,"['Philosophy', 'Art', 'Medicine', 'Biology', 'Humanities', 'Computer science', 'Physics', 'Mathematics', 'Engineering']","[44.9, 37.4, 34.1, 33.7, 33.4, 30.4, 29.9, 22.6, 20.1]",[]
Universidade Federal do Cariri,,http://www.ufca.edu.br/portal/,[],,Brazil,Juazeiro do Norte,"['Philosophy', 'Art', 'Humanities', 'Biology', 'Medicine', 'Political science', 'Physics', 'Chemistry']","[53.8, 49.0, 46.4, 39.1, 28.6, 26.0, 23.1, 20.4]",[]
University of Cruz Alta,,http://www.unicruz.edu.br/,[],https://upload.wikimedia.org/wikipedia/commons/c/c7/Unicruz-vista-faixa-1.JPG,Brazil,Cruz Alta,"['Philosophy', 'Art', 'Humanities', 'Medicine', 'Biology']","[53.8, 52.1, 50.2, 31.2, 29.1]",[]
Instituto Federal Sul-rio-grandense,,http://www.ifsul.edu.br/,[],,Brazil,Pelotas,"['Philosophy', 'Art', 'Humanities', 'Physics', 'Biology']","[59.5, 57.7, 53.8, 26.9, 25.2]",[]
Universidade Fundação Mineira de Educação e Cultura,,http://www.fumec.br/,['Universidade FUMEC'],https://upload.wikimedia.org/wikipedia/commons/1/1d/Entradafumeccruzeiro.JPG,Brazil,Belo Horizonte,"['Philosophy', 'Art', 'Humanities', 'Political science', 'Computer science', 'Business', 'Physics']","[63.2, 56.2, 51.9, 39.7, 28.5, 21.5, 21.2]",[]
Universidade Estadual de Ciências da Saúde de Alagoas,,http://www.uncisal.edu.br/,[],,Brazil,Maceió,"['Philosophy', 'Art', 'Humanities', 'Medicine', 'Biology', 'Psychology']","[59.4, 54.7, 53.0, 45.4, 33.6, 30.1]",[]
Toledo Prudente Centro Universitário,,http://toledoprudente.edu.br/,[],,Brazil,Presidente Prudente,"['Philosophy', 'Humanities', 'Art', 'Political science']","[86.2, 85.6, 85.6, 43.7]",[]
Escola Superior de Propaganda e Marketing,,http://www2.espm.br/,['Superior School of Advertising and Marketing'],https://upload.wikimedia.org/wikipedia/commons/6/66/Logo_ESPM.png,Brazil,São Paulo,"['Philosophy', 'Art', 'Humanities', 'Political science', 'Sociology', 'Law', 'Business', 'Economics', 'Computer science']","[70.7, 65.1, 57.5, 45.1, 32.9, 26.4, 26.2, 24.8, 23.5]",[]
Universidade da Região de Joinville,,https://www.univille.edu.br/,[],,Brazil,Joinville,"['Biology', 'Medicine', 'Philosophy', 'Art', 'Humanities', 'Chemistry', 'Internal medicine', 'Physics', 'Psychology']","[49.9, 45.5, 39.1, 35.9, 33.1, 28.2, 27.2, 24.4, 23.8]",[]
Universidade Brasil,,https://universidadebrasil.edu.br/,['Universidade Camilo Castelo Branco'],,Brazil,São Paulo,"['Medicine', 'Biology', 'Chemistry', 'Physics', 'Philosophy', 'Art', 'Humanities', 'Internal medicine', 'Genetics']","[55.0, 50.0, 33.3, 32.5, 31.4, 29.4, 25.4, 21.8, 21.5]",[]
Universidade São Judas Tadeu,,https://www.usjt.br/,[],https://upload.wikimedia.org/wikipedia/commons/9/93/LOGOUSJT.gif,Brazil,São Paulo,"['Medicine', 'Philosophy', 'Biology', 'Art', 'Humanities', 'Psychology', 'Internal medicine', 'Physics', 'Endocrinology', 'Chemistry']","[51.2, 46.2, 43.4, 40.9, 36.9, 34.7, 29.0, 22.2, 21.8, 21.0]",[]
Centro Universitário das Faculdades Metropolitanas Unidas,,http://www.fmu.br,[],https://upload.wikimedia.org/wikipedia/commons/e/e6/Logo_fmu.jpg,Brazil,São Paulo,"['Philosophy', 'Art', 'Humanities', 'Medicine', 'Political science', 'Biology', 'Psychology']","[55.5, 49.9, 47.8, 35.2, 31.3, 29.6, 21.5]",[]
Faculdade de Medicina de Marília,,http://www.famema.br/,['Famema'],,Brazil,Marília,"['Medicine', 'Biology', 'Psychology', 'Internal medicine', 'Philosophy', 'Pathology', 'Art', 'Humanities', 'Chemistry', 'Genetics', 'Sociology', 'Political science', 'Surgery', 'Biochemistry']","[72.2, 48.3, 39.3, 37.7, 37.3, 29.6, 28.8, 26.0, 24.5, 23.8, 21.9, 20.9, 20.5, 20.4]",[]
Universidade Norte do Paraná,,http://www.unopar.br/,['Norte do Paraná University'],,Brazil,Londrina,"['Medicine', 'Biology', 'Philosophy', 'Art', 'Humanities', 'Internal medicine', 'Psychology', 'Chemistry', 'Physics', 'Pathology']","[56.3, 50.6, 40.6, 35.2, 32.1, 30.7, 29.4, 23.9, 22.5, 21.6]",[]
Centro Universitário Maurício de Nassau,,http://international.mauriciodenassau.edu.br/,[],,Brazil,Recife,"['Philosophy', 'Medicine', 'Art', 'Humanities', 'Biology', 'Psychology']","[60.2, 58.4, 57.6, 55.8, 30.2, 26.3]",[]
Federal University of Southern and Southeastern Pará,,https://www.unifesspa.edu.br/,[],,Brazil,Marabá,"['Philosophy', 'Art', 'Humanities', 'Biology', 'Physics', 'Chemistry', 'Medicine', 'Geography', 'Ecology']","[51.8, 49.3, 45.6, 40.7, 31.4, 28.3, 21.2, 20.5, 20.5]",[]
University Gama Filho,,http://www.ugf.br/,[],,Brazil,Rio de Janeiro,"['Medicine', 'Philosophy', 'Art', 'Humanities', 'Biology', 'Psychology', 'Internal medicine']","[53.0, 42.9, 40.7, 37.2, 31.4, 29.0, 22.8]",[]
Centro Universitário de Anápolis,,http://en.unievangelica.edu.br,['UniEVANGÉLICA'],,Brazil,Anápolis,"['Philosophy', 'Art', 'Humanities', 'Medicine', 'Biology', 'Political science']","[58.8, 56.5, 54.9, 38.7, 24.4, 21.3]",[]
Federal Institute of Pernambuco,,http://portal.ifpe.edu.br/,"['Pernambuco Federal Institute of Education, Science, and Technology']",https://upload.wikimedia.org/wikipedia/commons/1/15/Logotipo_IFET.svg,Brazil,Recife,"['Philosophy', 'Art', 'Biology', 'Humanities', 'Physics', 'Computer science', 'Engineering', 'Chemistry', 'Medicine', 'Mathematics', 'Geography', 'Political science']","[47.9, 42.3, 39.8, 38.8, 35.0, 28.5, 27.4, 25.3, 25.2, 24.1, 21.9, 20.9]",[]
Universidade Vila Velha,,https://www.uvv.br/,[],,Brazil,Vila Velha,"['Biology', 'Medicine', 'Chemistry', 'Internal medicine', 'Philosophy', 'Ecology', 'Art', 'Biochemistry', 'Genetics', 'Humanities', 'Geology']","[63.6, 54.6, 35.7, 30.4, 30.1, 27.8, 27.1, 25.6, 24.1, 23.6, 21.1]",[]
Federal Institute Baiano,,http://www.ifbaiano.edu.br/,[],https://upload.wikimedia.org/wikipedia/commons/1/15/Logotipo_IFET.svg,Brazil,Salvador,"['Biology', 'Philosophy', 'Art', 'Humanities', 'Chemistry', 'Ecology', 'Physics', 'Horticulture', 'Botany', 'Geography']","[46.9, 44.5, 43.7, 40.7, 26.9, 26.1, 25.9, 23.1, 21.7, 20.1]",[]
Universidade Municipal de São Caetano do Sul,,http://www.uscs.edu.br/,"['Faculdade Municipal de Ciências Econômicas', 'Instituto Municipal de Ensino Superior de São Caetano do Sul']",,Brazil,São Caetano do Sul,"['Philosophy', 'Art', 'Humanities', 'Political science', 'Medicine', 'Sociology', 'Biology', 'Psychology']","[62.5, 56.5, 53.3, 39.4, 26.5, 25.6, 25.6, 22.0]",[]
Instituto Federal Fluminense,,http://www.iff.edu.br/,"['Instituto Federal de Educação, Ciência e Tecnologia Fluminense']",,Brazil,Rio de Janeiro,"['Philosophy', 'Art', 'Humanities', 'Physics', 'Political science', 'Biology', 'Computer science']","[63.2, 59.0, 56.3, 28.9, 25.2, 25.1, 21.8]",[]
Universidade de Marília,,https://www.unimar.br,[],,Brazil,Marília,"['Philosophy', 'Art', 'Humanities', 'Biology', 'Medicine', 'Political science']","[56.6, 52.5, 49.5, 37.4, 35.5, 34.3]",[]
